raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R001060	emrinin	1	emrinin	emrinin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001061	emriyle	1	emriyle	emriyle	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001062	emriyle,	1	emriyle,	emriyle,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001063	emriyle.	1	emriyle.	emriyle.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001064	emsrusiz,	1	emsrusiz,	emsrusiz,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001065	Emîn	1	Emîn	emîn	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001066	en	7	en	en	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001067	enasır	1	enasır	enasır	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001068	enbiyabil	1	enbiyabil	enbiyabil	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001069	enbiyane	1	enbiyane	enbiyane	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001070	endişe	1	endişe	endişe	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001071	EQİDA	2	EQİDA	eqi̇da	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001072	er	1	er	er	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001073	Erab	1	Erab	erab	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001074	erd	2	erd	erd	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001075	erdan	2	erdan	erdan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001076	erde	1	erde	erde	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001077	erdeda	1	erdeda	erdeda	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001078	Erdem	1	Erdem	erdem	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001079	erdi	1	erdi	erdi	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001080	Erebi	6	Erebi	erebi	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001081	Erebi'ne,	1	Erebi'ne,	erebi'ne,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001082	Erebi-Kurdiye,	1	Erebi-Kurdiye,	erebi-kurdiye,	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001083	Erebi.	2	Erebi.	erebi.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001084	Erebiye,	1	Erebiye,	erebiye,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001085	erefnak»	1	erefnak»	erefnak»	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001086	eriise	1	eriise	eriise	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001087	erkan	1	erkan	erkan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001088	erkekçe.	1	erkekçe.	erkekçe.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001089	Ermenıstan'e	1	Ermenıstan'e	ermenıstan'e	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001090	ermişler.	1	ermişler.	ermişler.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001091	Erwah-ı	2	Erwah-ı	erwah-ı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001092	erş	1	erş	erş	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001093	eser	7	eser	eser	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001094	eser,	1	eser,	eser,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001095	eserde	1	eserde	eserde	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001096	esered	1	esered	esered	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001097	esereki	1	esereki	esereki	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001098	Eseren	1	Eseren	eseren	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001099	eseren	1	eseren	eseren	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001100	eseri	4	eseri	eseri	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001101	eseridir.	1	eseridir.	eseridir.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001102	eserin	1	eserin	eserin	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001103	Eserinden	1	Eserinden	eserinden	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001104	eserler	1	eserler	eserler	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001105	eserleri	2	eserleri	eserleri	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001106	eserlerini	1	eserlerini	eserlerini	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001107	Eserlerinin	2	Eserlerinin	eserlerinin	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001108	ese­	1	ese­	ese­	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001109	esile	1	esile	esile	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001110	Eski	1	Eski	eski	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001111	eskidir.	1	eskidir.	eskidir.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001112	esle	5	esle	esle	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001113	eta	1	eta	eta	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001114	etmeden	1	etmeden	etmeden	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001115	etmedi	1	etmedi	etmedi	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001116	etmedi;	1	etmedi;	etmedi;	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001117	etmek	1	etmek	etmek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001118	etmek,	1	etmek,	etmek,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001119	etmemiş,	1	etmemiş,	etmemiş,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001120	etmesi?	1	etmesi?	etmesi?	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001121	etmeyen	1	etmeyen	etmeyen	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001122	etmiş	2	etmiş	etmiş	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001123	etmiş-	1	etmiş-	etmiş-	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001124	etmiştir.	3	etmiştir.	etmiştir.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001125	etrafında	1	etrafında	etrafında	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001126	etti	2	etti	etti	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001127	etti.	1	etti.	etti.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001128	ettin,	1	ettin,	ettin,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001129	ettin.	1	ettin.	ettin.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001130	ettin;	1	ettin;	ettin;	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001131	ettinse	1	ettinse	ettinse	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001132	ettirdin.	1	ettirdin.	ettirdin.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001133	ettirmektedir.	1	ettirmektedir.	ettirmektedir.	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001134	ettiğimize	1	ettiğimize	ettiğimize	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001135	et­	1	et­	et­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001136	Ev	31	Ev	ev	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001137	ev	20	ev	ev	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001138	Ev,r	1	Ev,r	ev,r	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001139	Eve	1	Eve	eve	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001140	eve	1	eve	eve	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001141	eve:	2	eve:	eve:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001142	evina.	1	evina.	evina.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001143	Evindare	1	Evindare	evindare	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001144	evliyalar	1	evliyalar	evliyalar	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001145	Evren	1	Evren	evren	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001146	evren	1	evren	evren	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001147	evren,	1	evren,	evren,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001148	evrenin	1	evrenin	evrenin	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001149	Ew	12	Ew	ew	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001150	ew	7	ew	ew	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001151	ewan	2	ewan	ewan	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001152	ewcan?	1	ewcan?	ewcan?	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001153	ewe	3	ewe	ewe	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001154	Ewi	1	Ewi	ewi	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001155	ewi	5	ewi	ewi	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001156	ewi,	1	ewi,	ewi,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001157	ewliyane	1	ewliyane	ewliyane	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001158	Ewran	1	Ewran	ewran	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001159	Ewwel	2	Ewwel	ewwel	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001160	ewwel	2	ewwel	ewwel	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001161	ewwel:	1	ewwel:	ewwel:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001162	ewwele	2	ewwele	ewwele	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001163	ewYele:	1	ewYele:	ewyele:	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001164	exnam?	1	exnam?	exnam?	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001165	exyar	1	exyar	exyar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001166	Ey	29	Ey	ey	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001167	ey	11	ey	ey	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001168	eyan	2	eyan	eyan	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001169	eyne	1	eyne	eyne	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001170	eywan	1	eywan	eywan	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001171	Ez	2	Ez	ez	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001172	ez	2	ez	ez	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001173	ezber	1	ezber	ezber	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001174	ezbere	1	ezbere	ezbere	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001175	ezim	1	ezim	ezim	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001176	ezizın-	1	ezizın-	ezizın-	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001177	ezman	1	ezman	ezman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001178	Ezra?	1	Ezra?	ezra?	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001179	ez­	1	ez­	ez­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001180	eğer	2	eğer	eğer	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001181	eğer,	1	eğer,	eğer,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001182	Eşbah-ı	1	Eşbah-ı	eşbah-ı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001183	eşit	1	eşit	eşit	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001184	Eşittir	1	Eşittir	eşittir	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001185	eşke	1	eşke	eşke	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001186	Eşkeraye	1	Eşkeraye	eşkeraye	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001187	eşkerayi	1	eşkerayi	eşkerayi	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001188	eşsiz,	1	eşsiz,	eşsiz,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001189	Eşya	1	Eşya	eşya	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001190	eşıt!	1	eşıt!	eşıt!	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001191	f)	1	f)	f)	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001192	F.	3	F.	f.	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001193	Fakat	6	Fakat	fakat	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001194	fakat	1	fakat	fakat	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001195	fani	1	fani	fani	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001196	fani-yfı	1	fani-yfı	fani-yfı	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001197	faniyiz,	1	faniyiz,	faniyiz,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001198	farksız	1	farksız	farksız	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001199	Farsça	1	Farsça	farsça	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001200	Farsça'yı	1	Farsça'yı	farsça'yı	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001201	Farısi	3	Farısi	farısi	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001202	fasikula	1	fasikula	fasikula	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001203	fasikül	1	fasikül	fasikül	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001204	Fayda	1	Fayda	fayda	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001205	Fağfur	1	Fağfur	fağfur	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001206	Faş	1	Faş	faş	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001207	faş	1	faş	faş	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001208	fe	1	fe	fe	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001209	fekane	1	fekane	fekane	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001210	felek	5	felek	felek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001211	felek,	1	felek,	felek,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001212	feleka	1	feleka	feleka	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001213	felekan	2	felekan	felekan	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001214	feleke	1	feleke	feleke	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001215	feleklerde	1	feleklerde	feleklerde	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001216	felekleri	1	felekleri	felekleri	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001217	feleklerin	2	feleklerin	feleklerin	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001218	feleqte	1	feleqte	feleqte	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001219	fele­	1	fele­	fele­	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001220	feleğini	1	feleğini	feleğini	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001221	felsefe	2	felsefe	felsefe	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001222	felsefeki	1	felsefeki	felsefeki	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001223	felsefeye	1	felsefeye	felsefeye	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001224	femkırm	1	femkırm	femkırm	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001225	femkırın	1	femkırın	femkırın	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001226	femkırın;	1	femkırın;	femkırın;	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001227	fena	1	fena	fena	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001228	fenaye	1	fenaye	fenaye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001229	feodal	2	feodal	feodal	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001230	feqire	1	feqire	feqire	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001231	Feqiye	1	Feqiye	feqiye	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001232	ferd	1	ferd	ferd	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001233	Ferdek	2	Ferdek	ferdek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001234	ferdi,	1	ferdi,	ferdi,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001235	ferebuye.	1	ferebuye.	ferebuye.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001236	Ferhad'a	1	Ferhad'a	ferhad'a	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001237	Ferhad-ı	1	Ferhad-ı	ferhad-ı	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001238	Ferhenga	1	Ferhenga	ferhenga	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001239	ferhengeda	1	ferhengeda	ferhengeda	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001240	ferhengeki	1	ferhengeki	ferhengeki	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001241	fersenda	1	fersenda	fersenda	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001242	fert	1	fert	fert	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001243	ferş	1	ferş	ferş	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001244	fesadi	1	fesadi	fesadi	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001245	fesahet	1	fesahet	fesahet	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001246	Fexffır-ı	1	Fexffır-ı	fexffır-ı	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001247	fexr	1	fexr	fexr	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001248	Fexra	1	Fexra	fexra	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001249	feyiz	2	feyiz	feyiz	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001250	Feyyaze	1	Feyyaze	feyyaze	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001251	feyz-ı	1	feyz-ı	feyz-ı	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001252	feyze	1	feyze	feyze	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001253	feyzine	1	feyzine	feyzine	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001254	Fihrıste	1	Fihrıste	fihrıste	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001255	fikrini	1	fikrini	fikrini	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001256	Filcımle	1	Filcımle	filcımle	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001257	Filcımle:	2	Filcımle:	filcımle:	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001258	Filizlenirili	1	Filizlenirili	filizlenirili	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001259	Firdevsi'nin,	1	Firdevsi'nin,	firdevsi'nin,	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001260	Firdewsi,	1	Firdewsi,	firdewsi,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001261	fitneciliği	1	fitneciliği	fitneciliği	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001262	Frasça	1	Frasça	frasça	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001263	Frenk	1	Frenk	frenk	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001264	Fuzuli'nin	2	Fuzuli'nin	fuzuli'nin	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001265	fı	67	fı	fı	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001266	fı.	19	fı.	fı.	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001267	fıkar	1	fıkar	fıkar	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001268	fıkr	1	fıkr	fıkr	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001269	fıkra	1	fıkra	fıkra	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001270	Fıkri	1	Fıkri	fıkri	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001271	Fıreng	1	Fıreng	fıreng	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001272	Fırişte	1	Fırişte	fırişte	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001273	fırsatı	1	fırsatı	fırsatı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001274	Fızfıli'ye.	1	Fızfıli'ye.	fızfıli'ye.	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001275	Fızuli	1	Fızuli	fızuli	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001276	fşarete	1	fşarete	fşarete	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001277	G-erek	1	G-erek	g-erek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001278	gafiller,	1	gafiller,	gafiller,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001279	gar	1	gar	gar	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001280	Gava	3	Gava	gava	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001281	gavek	1	gavek	gavek	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001282	gaveniya	1	gaveniya	gaveniya	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001283	Gavur	1	Gavur	gavur	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001284	gavur	1	gavur	gavur	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001285	gavurlar	1	gavurlar	gavurlar	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001286	gavurlar,	1	gavurlar,	gavurlar,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001287	Gavurlardan	2	Gavurlardan	gavurlardan	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001288	Gayende	1	Gayende	gayende	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001289	gayrete	1	gayrete	gayrete	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R001290	gayrı	2	gayrı	gayrı	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
